"draw_date","method","suggested_last2","actual_last2","hit_last2","suggested_3digit","actual_3digit","hit_3digit","rank_hit"
"2017-03-01","hybrid_score_v1","66,11,38,94,92,04,24,28,13,34,93,40,51,52,69,08,90,82","50","0","775,596,141,983,609,873,383,426,463,885,986,976,420,477,663,682,286,375,438,440","052,453,560,784","0",""
"2017-03-16","hybrid_score_v1","66,11,38,92,04,24,28,50,13,94,34,40,51,52,93,90,69,08,82","24","1","775,596,141,983,609,453,463,873,383,426,885,986,420,477,663,682,976,353,440,032","694,863,918,923","0","6"
"2017-04-01","hybrid_score_v1","66,24,11,38,04,28,50,94,13,34,40,92,51,52,93,90,69,08,82","20","0","775,596,923,141,983,609,453,463,873,383,863,663,426,420,976,353,682,477,438,440","057,500,785,800","0",""
"2017-04-16","hybrid_score_v1","66,24,11,38,20,28,04,50,94,13,40,34,92,90,51,52,93,69,08,82","66","1","596,923,775,141,983,609,453,873,463,383,863,420,663,785,426,353,500,560,682,800","241,407,729,973","0","1"
"2017-05-02","hybrid_score_v1","66,24,11,38,20,28,04,50,94,34,13,92,90,52,69,93,40,08,51,82","73","0","923,596,775,141,983,609,453,873,973,463,863,420,426,663,785,477,353,500,800,407","355,656,773,949","0",""
"2017-05-16","hybrid_score_v1","66,24,11,38,20,28,04,50,94,34,92,93,90,73,13,52,40,08,51,69","08","1","923,596,141,983,775,609,453,973,773,463,863,353,663,785,420,426,477,656,500,784","396,490,530,891","0","18"
"2017-06-01","hybrid_score_v1","66,24,08,11,38,28,04,20,50,94,34,92,93,73,90,13,40,51,52,69","21","0","923,141,596,983,775,609,453,973,773,463,420,863,426,530,663,785,477,490,500,800","218,581,611,630","0",""
"2017-06-16","hybrid_score_v1","66,24,08,11,38,28,20,21,50,94,04,34,73,92,93,90,13,51,40,52","26","0","630,923,141,596,775,983,609,453,973,773,420,530,663,863,426,500,785,490,560,656","142,373,476,878","0",""
"2017-07-01","hybrid_score_v1","66,24,08,11,26,28,38,20,21,50,94,04,34,73,92,93,90,13,51,40","26","1","630,923,141,775,596,983,609,973,453,773,476,373,420,863,426,530,490,500,656,672","005,262,360,489","0","5"
"2017-07-16","hybrid_score_v1","66,26,24,08,28,11,20,21,38,50,73,94,04,92,93,13,34,90,40,51","84","0","923,630,141,775,596,983,453,973,476,773,373,609,863,530,490,500,560,785,800,375","327,390,835,875","0",""
"2017-08-01","hybrid_score_v1","66,26,24,08,11,20,21,38,84,50,28,94,73,04,92,34,13,90,40,51","61","0","923,630,775,596,141,983,373,973,453,476,773,875,609,863,530,800,835,490,785,500","360,386,519,787","0",""
"2017-08-16","hybrid_score_v1","66,26,24,08,11,21,20,61,38,84,28,73,04,94,50,92,34,13,51,90","15","0","360,630,923,775,596,983,141,609,373,476,773,973,386,875,863,530,785,800,490,500","253,302,371,431","0",""
"2017-09-01","hybrid_score_v1","66,26,24,08,11,21,20,61,38,84,28,15,73,04,94,13,50,34,51,90","45","0","360,630,775,923,596,983,141,609,373,476,773,973,386,875,530,785,800,355,371,490","195,224,653,679","0",""
"2017-09-16","hybrid_score_v1","66,26,08,24,11,21,61,38,84,28,15,20,45,73,04,94,13,50,34,40","72","0","360,630,775,923,596,983,141,609,373,773,973,476,875,386,653,355,530,371,490,835","143,340,647,711","0",""
"2017-10-01","hybrid_score_v1","66,26,08,24,11,21,61,38,84,28,15,72,20,73,45,04,94,13,50,34","11","1","360,630,775,923,596,983,141,609,373,773,476,653,386,875,340,355,371,530,143,390","462,526,714,726","0","5"
"2017-10-16","hybrid_score_v1","66,11,26,08,24,21,61,38,84,15,28,72,20,45,04,94,50,34,51,13","80","0","360,630,923,596,983,141,775,609,373,476,386,653,875,340,530,371,490,526,726,143","128,494,861,971","0",""
"2017-11-01","hybrid_score_v1","66,11,26,24,21,08,61,38,84,80,15,20,28,72,45,04,50,94,34,51","65","0","360,630,923,141,983,775,596,609,373,476,386,875,653,371,340,526,726,143,390,431","036,425,726,851","1","17"
"2017-11-16","hybrid_score_v1","66,11,26,24,61,08,65,38,84,15,80,21,20,28,72,45,50,94,04,34","31","0","726,360,923,630,141,775,983,596,609,373,476,425,386,875,526,653,371,340,431,835","391,477,961,988","0",""
"2017-12-01","hybrid_score_v1","66,11,26,24,61,08,31,38,65,84,15,80,21,72,20,28,45,50,34,51","03","0","726,360,477,923,630,141,983,775,596,609,386,425,371,875,431,526,653,971,340,327","005,257,333,626","0",""
"2017-12-16","hybrid_score_v1","66,11,26,24,61,08,31,38,65,84,03,15,80,21,72,20,28,45,50,04","16","0","726,360,005,333,477,923,630,141,983,775,596,609,386,425,371,875,626,653,526,431","290,596,836,896","1","11"
"2017-12-30","hybrid_score_v1","66,11,26,24,61,08,16,31,38,65,15,03,80,21,72,20,45,84,28,50","73","0","596,726,360,005,333,477,923,630,983,775,386,141,836,425,526,626,896,609,371,653","234,495,504,983","1","9"
"2018-01-17","hybrid_score_v1","66,11,73,26,24,08,16,31,38,65,03,15,80,21,61,72,20,45,84,28","24","1","983,596,726,005,333,477,360,923,630,775,425,836,141,526,626,896,609,495,371,431","236,506,799,823","0","5"
"2018-02-01","hybrid_score_v1","66,24,11,73,26,08,16,31,38,65,03,80,21,72,61,20,45,84,28,15","06","0","983,596,726,005,333,477,360,630,923,775,823,836,526,896,425,626,141,609,495,506","181,311,853,947","0",""
"2018-02-16","hybrid_score_v1","66,24,11,26,73,08,16,06,31,38,03,65,80,21,72,61,84,20,28,15","07","0","983,596,726,333,005,477,947,360,630,923,775,823,836,853,141,526,896,425,626,609","230,388,390,915","0",""
"2018-03-02","hybrid_score_v1","66,24,11,26,73,08,06,16,03,31,38,65,80,07,21,61,84,04,20,28","18","0","983,596,726,390,333,005,477,947,360,630,923,775,823,836,141,853,896,526,425,626","293,415,589,870","0",""
"2018-03-16","hybrid_score_v1","66,24,11,26,73,08,16,06,18,38,03,31,65,80,07,21,61,15,28,84","64","0","983,596,390,726,333,005,870,477,947,360,630,923,775,823,836,853,896,425,141,495","205,559,720,820","0",""
"2018-04-01","hybrid_score_v1","66,24,11,26,73,64,16,06,08,18,38,03,31,65,07,21,61,84,04,15","31","1","983,596,390,726,870,005,333,720,477,947,360,630,923,775,823,820,836,853,425,896","073,638,787,851","0","13"
"2018-04-16","hybrid_score_v1","66,24,31,11,26,73,64,16,06,08,18,38,03,61,07,21,65,84,04,15","73","1","983,596,390,851,787,870,005,333,720,477,947,726,360,923,775,630,823,820,853,836","076,229,602,654","0","6"
"2018-05-02","hybrid_score_v1","73,66,24,11,31,26,64,16,06,08,18,38,03,61,07,21,65,84,04,15","27","0","983,596,390,851,787,005,870,333,720,726,947,360,477,923,630,775,823,820,853,836","038,225,855,980","0",""
"2018-05-16","hybrid_score_v1","73,66,24,11,31,26,64,16,08,06,38,18,27,61,07,21,03,65,84,28","30","0","983,596,390,851,787,870,720,038,726,947,333,360,477,005,630,775,923,823,820,853","047,201,357,629","0",""
"2018-06-01","hybrid_score_v1","73,66,24,11,31,26,64,38,06,18,08,30,27,61,16,07,21,03,65,20","10","0","983,596,851,787,390,870,720,038,947,726,333,477,360,005,630,775,923,823,820,853","117,248,553,953","0",""
"2018-06-16","hybrid_score_v1","66,24,73,11,31,26,64,10,06,18,30,27,08,38,07,16,21,03,20,61","32","0","983,596,851,390,787,870,947,038,720,726,333,477,005,630,775,360,823,853,820,553","131,132,464,507","0",""
"2018-07-01","hybrid_score_v1","66,73,24,11,31,26,64,10,06,18,30,32,38,27,08,07,16,21,03,20","29","0","596,983,851,390,787,870,038,947,464,720,507,726,333,477,005,630,775,360,853,553","210,623,834,901","0",""
"2018-07-16","hybrid_score_v1","66,73,24,31,11,26,64,10,18,30,27,29,32,38,08,07,16,06,21,20","03","0","596,983,851,623,390,787,870,038,464,720,507,726,333,477,005,947,630,360,820,553","138,274,324,530","0",""
"2018-08-01","hybrid_score_v1","66,73,24,31,11,03,26,64,10,18,30,27,29,32,08,38,16,06,21,20","32","1","596,983,851,623,530,787,870,038,464,720,507,726,333,390,477,005,947,630,360,820","549,602,788,903","0","14"
"2018-08-16","hybrid_score_v1","66,73,32,24,31,03,11,26,64,10,30,38,08,27,29,16,06,18,21,20","40","0","602,596,983,851,623,530,787,720,038,464,507,333,726,390,477,870,005,947,630,360","103,117,591,670","0",""
"2018-09-01","hybrid_score_v1","66,73,32,24,31,03,11,40,26,10,30,38,08,27,29,16,64,06,18,20","64","1","602,117,596,983,851,623,530,787,038,464,507,333,390,726,477,870,005,720,947,630","097,264,510,512","0","17"
"2018-09-16","hybrid_score_v1","66,73,32,24,64,03,11,31,40,26,10,30,08,27,29,38,16,06,18,20","23","0","602,117,596,983,530,623,038,464,507,333,390,851,477,870,787,005,720,947,630,726","155,539,760,793","0",""
"2018-10-01","hybrid_score_v1","66,32,24,73,64,03,11,40,31,26,23,10,30,27,29,08,38,16,06,18","94","0","117,596,983,530,602,623,038,464,507,390,851,333,787,870,720,005,947,630,726,360","561,643,726,995","1","19"
"2018-10-16","hybrid_score_v1","66,32,24,73,64,03,94,11,40,31,26,23,10,30,29,08,38,16,06,18","86","0","726,117,596,983,530,602,623,464,507,390,851,787,870,720,038,947,360,333,923,477","192,392,515,931","0",""
"2018-11-01","hybrid_score_v1","66,32,24,73,64,03,94,11,40,31,26,23,10,29,86,08,38,06,30,18","84","0","726,117,983,596,530,602,623,464,507,390,851,787,870,720,038,947,360,333,923,477","046,576,583,840","0",""
"2018-11-16","hybrid_score_v1","66,24,32,64,73,84,03,11,94,40,31,26,23,86,29,08,38,06,10,30","71","0","726,596,530,602,117,983,583,623,464,507,046,390,851,787,870,720,947,038,360,333","140,164,903,930","0",""
"2018-12-01","hybrid_score_v1","66,64,24,32,73,84,03,11,94,40,31,26,23,71,86,29,08,38,06,10","45","0","726,903,596,530,602,117,983,583,623,046,390,851,870,787,720,038,464,507,360,947","307,561,670,840","0",""
"2018-12-16","hybrid_score_v1","66,64,32,73,24,84,03,11,40,94,45,31,26,23,71,86,08,38,10,30","80","0","726,670,903,840,561,530,596,602,117,983,583,046,390,851,870,623,787,720,507,464","297,564,624,948","0",""
"2018-12-30","hybrid_score_v1","66,64,32,73,24,84,80,11,94,40,45,31,03,26,23,86,71,08,38,10","31","1","726,670,903,840,561,596,602,117,983,583,046,530,851,623,870,787,720,464,507,390","020,701,867,913","0","12"
"2019-01-17","hybrid_score_v1","31,66,64,73,24,84,11,80,94,32,40,45,03,26,23,71,86,08,38,30","06","0","726,670,840,561,903,596,117,983,583,046,530,602,851,623,787,720,507,464,390,360","079,127,412,652","0",""
"2019-02-01","hybrid_score_v1","31,66,73,24,64,06,84,11,80,94,32,45,03,26,23,40,86,71,08,38","43","0","726,840,561,670,903,983,596,583,046,530,602,117,851,623,787,507,464,390,360,923","046,134,197,779","1","9"
"2019-02-16","hybrid_score_v1","31,66,73,24,06,84,11,80,94,32,45,64,03,26,23,40,86,71,43,08","81","0","046,726,840,561,670,903,983,596,583,530,117,602,623,507,464,390,360,038,923,851","568,612,824,910","0",""
"2019-03-01","hybrid_score_v1","31,66,24,06,84,80,73,11,94,32,45,64,03,26,81,40,86,71,43,08","37","0","046,726,840,561,670,903,983,596,583,530,117,623,602,507,464,390,360,923,038,870","650,651,830,999","0",""
"2019-03-16","hybrid_score_v1","31,66,24,06,84,80,73,11,32,45,64,03,26,94,81,40,86,71,43,37","48","0","046,840,726,670,903,561,983,596,583,650,530,117,623,602,464,507,390,360,851,630","154,628,641,883","0",""
"2019-04-01","hybrid_score_v1","31,66,24,06,84,80,73,11,32,45,64,03,26,94,40,81,71,43,08,37","88","0","046,840,726,670,903,561,983,596,583,650,530,117,623,602,507,390,360,851,630,870","403,528,767,959","0",""
"2019-04-16","hybrid_score_v1","31,66,24,06,80,73,11,32,45,64,84,03,26,94,81,40,71,88,43,08","12","0","046,726,670,903,840,561,983,650,596,403,530,623,583,602,117,507,390,360,851,923","235,331,930,966","0",""
"2019-05-02","hybrid_score_v1","31,66,06,80,24,73,45,11,64,84,03,32,94,81,40,26,12,88,43,48","43","1","046,726,930,670,840,561,983,650,596,403,331,966,903,530,623,583,602,117,390,360","250,324,374,476","0","19"
"2019-05-16","hybrid_score_v1","31,43,66,06,24,73,80,11,64,84,03,32,26,40,94,81,45,12,88,48","69","0","046,726,930,324,476,983,650,596,331,403,670,966,903,840,561,530,583,602,117,390","018,526,716,949","0",""
"2019-06-01","hybrid_score_v1","31,43,66,06,24,73,11,64,69,84,32,80,26,40,94,03,81,45,12,88","89","0","046,726,930,526,476,324,983,650,596,949,331,403,966,670,903,840,561,530,583,602","215,461,465,713","0",""
"2019-06-16","hybrid_score_v1","43,31,66,06,24,11,73,64,69,84,80,26,40,94,03,81,32,45,88,12","25","0","046,726,930,526,476,324,983,650,596,403,966,331,670,840,561,949,903,530,583,117","055,127,296,884","0",""
"2019-07-01","hybrid_score_v1","43,31,66,24,11,73,64,69,84,06,80,26,94,03,45,81,32,25,88,12","39","0","046,726,930,127,526,476,324,983,650,596,403,966,331,840,561,949,670,903,583,390","006,647,862,864","0",""
"2019-07-15","hybrid_score_v1","31,43,66,24,11,73,69,84,06,80,26,64,81,03,32,45,94,25,88,12","55","0","726,046,930,127,526,476,324,647,650,983,596,966,403,331,840,949,561,670,903,583","113,765,883,901","0",""
"2019-08-01","hybrid_score_v1","31,43,66,24,11,73,69,84,06,80,64,45,03,32,25,26,94,88,12,39","35","0","883,726,046,930,127,526,983,596,901,324,647,650,966,403,840,476,331,561,949,670","006,562,581,983","1","7"
"2019-08-16","hybrid_score_v1","31,43,66,24,11,73,69,84,06,80,64,45,32,25,35,03,39,88,12,48","49","0","983,883,006,046,930,127,726,526,901,324,647,966,581,403,596,840,476,331,949,903","476,563,891,912","1","17"
"2019-09-01","hybrid_score_v1","31,43,66,24,69,11,73,06,80,64,84,45,32,25,35,03,39,88,12,89","10","0","983,476,006,046,883,930,127,726,526,901,324,966,647,581,596,403,840,891,331,949","202,274,787,847","0",""
"2019-09-16","hybrid_score_v1","31,43,66,10,24,11,69,73,80,06,64,45,32,25,35,03,39,12,84,89","33","0","983,476,006,787,883,930,127,046,726,526,901,324,274,647,966,581,596,891,331,949","388,857,925,947","0",""
"2019-10-01","hybrid_score_v1","31,43,66,10,24,73,11,69,80,06,33,45,64,32,35,03,25,39,84,89","92","0","983,476,947,787,006,883,127,046,726,526,901,324,647,274,581,596,388,891,949,930","197,593,606,920","0",""
"2019-10-16","hybrid_score_v1","31,66,10,24,73,11,69,43,92,80,06,33,32,64,35,03,25,39,84,89","55","0","983,476,947,006,787,883,127,197,726,046,526,901,647,274,581,388,596,891,949,930","132,152,564,625","0",""
"2019-11-01","hybrid_score_v1","31,55,66,10,24,11,73,43,92,06,33,32,64,03,80,35,69,25,39,84","23","0","983,476,947,006,787,883,127,197,726,046,564,901,132,274,581,596,388,891,647,526","021,375,793,806","0",""
"2019-11-16","hybrid_score_v1","55,66,31,23,10,24,73,43,11,92,06,33,32,64,03,80,25,35,69,39","64","1","983,476,006,947,787,883,127,197,046,793,901,564,726,132,274,581,596,891,388,375","085,223,321,640","0","14"
"2019-12-01","hybrid_score_v1","64,55,66,31,23,10,24,73,43,11,92,33,32,03,69,35,06,84,39,26","61","0","983,476,006,947,787,883,197,046,793,901,726,564,274,132,581,321,388,891,596,375","013,522,617,812","0",""
"2019-12-16","hybrid_score_v1","64,55,66,31,23,61,10,24,73,11,92,43,33,32,69,03,35,06,84,26","43","1","983,476,947,787,883,006,793,901,564,197,132,274,581,388,321,046,891,596,726,375","138,555,924,970","0","12"
"2019-12-30","hybrid_score_v1","43,64,66,23,31,10,61,55,24,73,11,92,33,03,32,69,35,06,84,40","16","0","983,476,947,787,006,793,564,197,132,274,138,555,581,388,883,321,046,891,596,375","140,382,541,811","0",""
"2020-01-17","hybrid_score_v1","43,64,66,23,31,16,10,61,55,24,73,11,92,33,32,69,06,03,84,26","04","0","983,476,947,787,793,140,564,197,132,274,138,388,555,321,891,046,883,375,596,726","132,379,680,774","1","9"
"2020-02-01","hybrid_score_v1","43,64,66,23,31,10,61,24,55,04,16,73,11,92,33,32,69,06,03,84","59","0","132,983,947,787,476,140,793,564,197,274,046,321,555,726,138,388,375,006,596,883","062,227,375,552","1","17"
"2020-02-16","hybrid_score_v1","43,64,66,23,31,55,61,24,04,16,11,73,92,10,33,69,32,06,03,84","15","0","132,375,983,947,476,787,140,564,793,197,555,046,321,726,138,388,006,596,883,930","030,403,945,952","0",""
"2020-03-01","hybrid_score_v1","43,64,66,23,31,55,61,16,04,15,24,11,73,92,10,69,32,06,03,84","94","0","132,375,983,403,476,947,787,140,793,564,197,555,046,321,726,138,006,596,883,127","328,597,938,982","0",""
"2020-03-16","hybrid_score_v1","64,43,94,66,23,31,55,61,04,16,15,24,11,73,10,69,32,84,03,92","58","0","132,375,983,403,476,787,947,140,793,564,555,046,321,138,726,006,596,883,127,901","404,446,726,772","1","15"
"2020-04-01","hybrid_score_v1","64,43,94,66,23,31,61,04,16,15,24,11,73,55,10,32,84,03,92,06","85","0","726,375,132,983,403,476,787,947,793,140,046,555,321,138,006,596,883,127,901,564","095,191,222,430","0",""
"2020-06-01","hybrid_score_v1","64,43,94,66,31,61,04,16,15,24,11,23,73,55,10,32,84,85,03,92","64","1","726,132,375,983,403,476,787,140,947,138,321,555,046,006,596,883,127,793,901,564","242,489,562,567","0","1"
"2020-06-16","hybrid_score_v1","64,43,94,66,31,61,04,16,24,15,11,23,73,55,10,32,84,03,92,85","76","0","726,132,375,983,403,562,476,787,140,947,138,555,046,489,006,596,883,564,793,901","565,648,882,967","0",""
"2020-07-01","hybrid_score_v1","64,43,94,66,04,16,31,24,15,11,23,73,55,10,61,32,84,03,92,85","95","0","726,132,375,983,403,562,476,947,140,787,138,555,046,489,596,883,564,901,793,197","094,258,362,830","0",""
"2020-07-16","hybrid_score_v1","64,94,66,43,04,16,31,15,24,11,23,10,73,61,55,32,84,92,85,03","10","1","726,132,375,983,403,562,476,830,947,140,787,046,489,596,564,793,197,006,274,138","286,494,533,535","0","12"
"2020-08-01","hybrid_score_v1","64,10,94,66,43,04,15,31,24,11,23,73,16,61,55,32,84,92,85,03","75","0","726,132,375,403,983,476,830,562,947,787,046,286,494,489,596,564,793,140,197,274","391,578,925,931","0",""
"2020-08-16","hybrid_score_v1","64,10,94,66,43,15,31,24,11,23,73,16,61,04,55,32,84,85,92,03","14","0","726,375,403,132,983,925,830,562,931,947,787,476,046,286,391,494,489,596,564,793","364,712,811,886","0",""
"2020-09-01","hybrid_score_v1","64,10,94,66,43,15,31,24,11,23,73,16,04,61,14,55,84,32,92,85","36","0","726,403,132,983,375,925,811,830,562,931,947,476,046,286,391,712,494,787,489,596","342,725,986,997","0",""
"2020-09-16","hybrid_score_v1","64,10,94,66,43,31,24,11,23,73,16,15,04,61,14,55,36,84,92,85","27","0","726,983,132,375,811,403,925,830,562,931,986,476,046,286,391,947,712,494,787,489","083,220,571,623","0",""
"2020-10-01","hybrid_score_v1","64,10,66,43,94,31,24,11,23,27,73,16,15,04,61,14,55,36,84,85","94","1","726,623,983,375,132,811,403,925,830,562,931,986,476,046,286,391,947,712,494,787","110,595,757,893","0","5"
"2020-10-16","hybrid_score_v1","64,94,10,66,43,24,31,11,27,23,73,16,04,15,61,14,36,84,55,85","89","0","726,623,983,375,811,925,830,562,931,132,403,986,476,286,391,046,712,494,489,947","045,051,381,464","0",""
"2020-11-01","hybrid_score_v1","64,94,10,66,43,24,31,89,11,27,73,16,04,15,61,14,23,36,84,55","54","0","726,623,983,464,811,925,830,562,931,375,132,403,986,476,391,286,046,494,712,489","062,401,404,598","0",""
"2020-11-16","hybrid_score_v1","94,64,10,66,43,24,31,89,11,27,73,04,16,15,14,61,23,84,36,54","68","0","726,623,983,464,811,062,404,925,830,931,403,375,132,986,476,391,286,046,494,712","208,463,661,741","0",""
"2020-12-01","hybrid_score_v1","94,64,10,66,43,24,31,89,11,27,73,04,16,15,14,23,84,36,54,61","93","0","726,623,464,983,811,062,404,925,403,830,931,375,132,986,463,476,391,286,046,494","776,834,840,994","0",""
"2020-12-16","hybrid_score_v1","94,64,10,66,43,24,31,93,89,11,27,73,04,16,15,14,84,36,23,54","77","0","840,726,623,983,464,811,062,403,404,375,132,925,931,986,476,463,046,834,391,286","072,303,703,828","0",""
"2020-12-30","hybrid_score_v1","94,64,66,10,43,89,24,93,31,27,11,73,04,14,15,36,84,54,23,16","36","1","840,726,623,983,464,062,403,404,375,132,925,931,811,476,986,463,046,834,391,712","193,321,628,804","0","16"
"2021-01-17","hybrid_score_v1","94,64,36,66,10,43,24,31,93,89,11,27,73,15,14,84,16,23,54,04","67","0","840,321,726,623,983,464,062,403,404,375,811,628,132,476,463,986,834,046,804,712","153,395,566,653","0",""
"2021-02-01","hybrid_score_v1","94,64,36,66,10,43,24,31,93,89,27,11,73,15,16,23,54,04,61,68","48","0","321,840,726,623,983,464,404,403,628,062,463,375,653,986,132,476,834,804,947,787","282,307,605,972","0",""
"2021-02-16","hybrid_score_v1","94,64,36,66,10,43,48,89,31,93,24,27,11,73,54,68,16,23,04,61","18","0","321,840,726,623,983,464,404,628,062,307,403,375,463,653,132,476,834,804,947,787","057,393,603,861","0",""
"2021-03-01","hybrid_score_v1","94,64,36,66,10,43,48,18,89,31,93,24,11,73,68,16,54,27,23,04","90","0","321,726,840,983,464,404,623,062,628,403,653,375,463,861,132,476,834,804,307,057","051,538,732,838","0",""
"2021-03-16","hybrid_score_v1","64,94,36,66,10,43,48,18,89,93,90,31,24,11,73,68,54,16,27,23","36","1","321,051,983,840,726,464,623,403,062,628,375,132,404,653,861,476,463,834,804,307","190,256,422,902","0","3"
"2021-04-01","hybrid_score_v1","36,64,94,66,10,43,24,18,31,48,11,93,90,73,16,89,23,04,15,61","83","0","321,840,983,726,051,623,062,628,404,403,464,653,132,861,375,463,476,834,804,307","052,270,393,755","0",""
"2021-04-16","hybrid_score_v1","36,94,64,66,10,43,24,18,31,48,93,11,90,73,16,89,23,04,15,61","13","0","393,321,983,840,726,051,623,403,464,628,375,132,653,476,463,861,834,052,804,307","143,264,560,787","0",""
"2021-05-02","hybrid_score_v1","36,94,64,66,10,43,13,24,18,93,11,31,48,90,73,16,23,89,15,04","18","1","787,393,321,983,840,726,051,623,464,403,560,628,132,375,653,861,476,143,834,804","129,180,272,306","0","9"
"2021-05-16","hybrid_score_v1","36,18,94,64,66,10,43,13,24,11,48,31,90,73,93,16,89,23,15,04","15","1","787,393,321,983,726,051,623,840,403,464,560,628,132,375,653,476,861,143,804,052","146,276,579,843","0","19"
"2021-06-01","hybrid_score_v1","36,18,94,64,15,66,10,13,43,24,11,48,31,90,73,16,93,89,23,04","93","1","787,393,321,983,726,051,623,840,403,464,560,628,132,375,476,653,861,143,804,052","451,620,723,972","0","17"
"2021-06-16","hybrid_score_v1","18,36,94,64,93,15,66,10,13,43,24,11,31,90,48,73,16,23,89,04","07","0","787,393,972,983,726,321,051,623,840,403,464,560,132,375,476,653,861,143,052,307","054,170,447,861","1","17"
"2021-07-01","hybrid_score_v1","18,36,94,64,93,15,66,10,13,43,24,11,31,90,48,73,07,16,23,89","73","1","861,787,393,972,983,726,321,051,623,840,464,560,132,375,476,143,403,052,947,307","290,414,517,794","0","16"
"2021-07-16","hybrid_score_v1","18,73,36,93,94,64,15,66,13,10,43,24,11,90,31,07,89,16,23,48","58","0","861,787,393,983,726,972,321,051,623,840,464,560,132,375,476,290,143,403,052,947","174,233,700,725","0",""
"2021-08-01","hybrid_score_v1","36,73,18,93,94,15,64,66,13,10,58,43,90,24,11,31,07,89,16,48","03","0","787,861,983,726,393,972,321,051,840,725,560,464,132,375,623,290,143,052,264,403","004,261,307,691","0",""
"2021-08-16","hybrid_score_v1","73,36,18,93,15,64,94,03,66,13,10,58,43,24,11,31,07,89,83,48","21","0","787,861,307,983,726,393,972,321,840,725,464,560,375,132,290,623,143,052,264,403","160,234,666,750","0",""
"2021-09-01","hybrid_score_v1","73,18,93,15,64,36,94,03,66,13,10,58,21,43,24,11,07,31,83,23","78","0","787,861,307,983,726,393,972,321,840,725,560,132,375,290,623,143,264,234,052,403","123,302,475,792","0",""
"2021-09-16","hybrid_score_v1","73,18,93,15,64,36,94,03,66,13,10,58,21,43,24,11,07,31,48,23","09","0","787,861,307,983,726,972,321,725,840,560,132,375,290,623,143,792,302,393,264,234","007,817,906,935","0",""
"2021-10-01","hybrid_score_v1","73,18,93,15,64,36,94,03,66,10,58,21,43,24,11,07,31,13,48,23","85","0","861,307,787,983,726,972,321,725,840,132,375,290,302,792,623,234,393,004,403,476","171,361,379,832","0",""
"2021-10-16","hybrid_score_v1","73,15,93,64,36,94,03,18,66,85,10,58,21,43,24,11,07,31,13,48","02","0","861,307,787,983,726,972,321,725,132,375,379,290,302,792,623,234,393,004,403,840","295,372,386,964","0",""
"2021-11-01","hybrid_score_v1","73,93,64,36,94,03,18,66,15,85,10,58,21,43,24,07,11,31,13,48","47","0","861,307,787,726,972,983,321,725,375,132,379,290,302,792,386,623,393,234,004,403","037,331,458,952","0",""
"2021-11-16","hybrid_score_v1","73,64,94,03,18,36,66,15,93,85,10,58,21,43,24,07,11,31,13,48","71","0","861,307,787,331,726,983,952,725,321,375,132,379,290,302,792,386,234,623,393,972","245,574,648,761","0",""
"2021-12-01","hybrid_score_v1","73,64,94,03,18,36,66,15,93,85,58,21,10,43,71,24,11,31,13,48","39","0","307,787,331,861,726,983,952,725,321,375,132,379,648,290,302,792,386,234,623,393","258,401,740,827","0",""
"2021-12-16","hybrid_score_v1","64,73,03,94,18,36,15,66,93,85,58,21,39,71,10,43,24,11,31,13","97","0","307,787,331,861,726,983,952,725,401,321,258,375,132,379,648,302,792,386,234,623","235,476,629,830","0",""
"2021-12-30","hybrid_score_v1","73,03,64,36,94,18,15,93,85,66,21,39,71,10,43,13,24,11,58,31","91","0","476,830,307,787,331,861,726,952,983,401,258,379,648,302,235,792,234,386,004,321","068,365,419,979","0",""
"2022-01-17","hybrid_score_v1","73,64,36,94,18,93,15,85,03,66,21,39,71,10,43,13,11,24,31,58","31","1","476,830,787,331,861,726,307,952,983,401,258,379,648,302,235,792,234,386,321,629","119,159,786,927","0","19"
"2022-02-01","hybrid_score_v1","31,73,64,94,18,93,15,03,66,85,36,39,71,13,10,43,11,24,21,58","61","0","476,830,787,331,861,726,307,952,983,401,379,258,648,302,235,792,386,629,321,623","300,308,485,942","0",""
"2022-02-17","hybrid_score_v1","31,61,73,94,64,18,93,15,03,66,85,36,39,71,13,10,43,11,24,21","85","1","476,830,787,331,861,726,307,952,983,401,379,258,648,235,386,629,321,623,972,375","570,592,597,644","0","11"
"2022-03-01","hybrid_score_v1","85,31,73,94,64,61,66,15,18,93,36,03,11,10,43,24,39,71,21,58","36","1","476,830,331,861,726,307,787,952,597,983,401,379,258,648,235,386,629,623,321,972","072,234,834,905","0","11"
"2022-03-16","hybrid_score_v1","36,31,85,73,94,64,61,66,15,93,03,18,10,39,11,71,24,43,21,58","49","0","476,234,830,834,331,726,787,983,861,307,952,597,072,401,258,648,235,386,623,321","033,788,867,985","0",""
"2022-04-01","hybrid_score_v1","36,31,85,73,94,64,61,66,93,03,15,18,39,10,11,71,24,43,49,21","91","0","476,234,830,834,331,726,787,983,861,307,952,597,072,401,258,648,867,235,623,321","103,578,618,738","0",""
"2022-04-16","hybrid_score_v1","36,31,85,91,73,94,61,64,66,03,93,15,18,39,11,10,71,24,43,49","89","0","476,234,830,834,726,787,983,861,307,597,072,578,401,331,258,648,103,867,235,623","413,582,859,919","0",""
"2022-05-02","hybrid_score_v1","36,31,85,91,73,94,61,64,89,66,03,93,15,18,39,11,10,24,43,49","18","1","476,234,830,834,726,787,983,307,597,072,578,401,331,861,258,103,867,235,623,321","041,095,642,778","0","14"
